Lat Long Out
0.6797711180992324 0.44350566497303473 1
0.30173337602400313 0.7756958706105933 0
0.2739888197425942 0.6102300483331023 0
0.5046051600197391 0.8538227355394468 0
0.4832005212622909 0.6680603956766852 0
0.6889845954180912 0.9022970132949272 0
0.11425373034640937 0.6807178528785184 0
0.3305188334731784 0.29918833649922455 1
0.139108398639405 0.2906097184751675 1
0.5107712325229954 0.34504561177580195 1
0.3837689594371784 0.5237697738408438 1
0.23558038174834603 0.2958136238045859 1
0.34025491583450523 0.0468859472191066 0
0.26741540038166106 0.11827403649723338 0
0.22110875765292348 0.3936374647384178 1
0.21341538852933076 0.9358027474636796 0
0.10828443269927301 0.8359477098261637 0
0.024621330354391357 0.24355363878223155 0
0.8655777577040046 0.9228103216623607 0
0.9293736449160912 0.1841682997515932 1
0.15633277613782345 0.6045338749304634 0
0.04042091954917104 0.2896607076939312 1
0.3192722031592095 0.8891729074192262 0
0.6753182822946117 0.0839583036368879 0
0.24577759989639741 0.873814458096949 0
0.6588688916763562 0.6693419092117204 1
0.32848719820595357 0.23782776812866113 1
0.2628267789706204 0.2437255927797297 1
0.9629696540586038 0.2904885353734547 1
0.44386287712119205 0.20009394710378348 1
0.23002483541750687 0.3175081607529611 1
0.41019610784319255 0.5659373929055658 1
0.4664144860777272 0.6584715216475696 0
0.8735863229572087 0.46558751861294356 1
0.028293298216528744 0.7356257795405845 0
0.7532558115251503 0.12617306431901662 1
0.6579914121705435 0.24726557651627243 1
0.5675700316638442 0.6729054904587248 1
0.14529699182095815 0.22221306466404792 0
0.912414241620517 0.6416082313328848 1
0.18719831709699122 0.4028304410984749 1
0.8467016100228019 0.552441014973446 1
0.3113390011516365 0.24565030036686475 1
0.9202700463629576 0.20692992740278954 1
0.9252078498105359 0.43194318149820604 1
0.4420424004706594 0.002226449251295138 0
0.0169294039670713 0.24998087977154757 0
0.6187309049951771 0.36417637925364216 1
0.3608099077119038 0.9564860200355676 0
0.5013595017770739 0.708401936978569 0
0.9272021381290994 0.5573891623755995 1
0.5014799843909062 0.9840005735800267 0
0.2484178756875916 0.028456088114222254 0
0.18711496627700366 0.39220980545579254 1
0.6346391859837303 0.9867501558697855 0
0.6867035306884868 0.8655360880658488 0
0.33474355233758735 0.04653852175597421 0
0.35106864940757976 0.7090473547112996 0
0.11278899577379889 0.7328330083449625 0
0.5206600727205424 0.13723994523564517 1
0.8486944375580152 0.1316514017719339 1
0.010531835580732523 0.5116760044621045 0
0.0084785298638063 0.4722522100583137 0
0.3885512396457307 0.5941200765542395 0
0.9576389877559888 0.9671175057335956 1
0.8715765652556917 0.28271874596751456 1
0.5072821859539527 0.9274591791069553 0
0.4107781599604277 0.7405875052585921 0
0.06970508134586294 0.8863902261940436 0
0.7227446735591866 0.8957578678491823 0
0.8881565831063534 0.42451290406658443 1
0.7987711926816403 0.4489171688435255 1
0.27240277494102966 0.09327288120283446 0
0.6737454553802269 0.24635030236637986 1
0.6958869740468627 0.7387619336193173 1
0.8314553474635639 0.8441038748777674 1
0.08839206270315833 0.5435531375573455 0
0.00950252852046351 0.6754267965601386 0
0.5907871232784838 0.23013475643524872 1
0.3023606508056542 0.7857701432892965 0
0.2144167031654429 0.8972884418172598 0
0.513070540887321 0.7877793699149604 0
0.6564143702162015 0.3043610262524901 1
0.2905259806415171 0.12756177820937264 0
0.3361303670455198 0.0788367884523648 0
0.397096450894182 0.953624523845794 0
0.7446114777306041 0.41753449301840356 1
0.8803880637562062 0.33287829310389794 1
0.47635828518143114 0.6110412442358659 1
0.7871565606181343 0.3386349262134539 1
0.4047351894260992 0.8368794402300901 0
0.9324475263056365 0.6069113882263614 1
0.32565979087721036 0.6016013834698198 0
0.34180887285118117 0.3537583188736741 1
0.1493251195503544 0.42180798975241224 0
0.9375609773312494 0.555574390059656 1
0.5936423723379222 0.13395963781427947 1
0.17170469012225176 0.061705923971851956 0
0.3830332049189927 0.43087458804218376 1
0.8740561348878607 0.7500457679267735 1
0.5076606980360643 0.6635936163827381 0
0.5120678002145507 0.593737670934533 1
0.04933720777152341 0.5141146232204301 0
0.6981636065864212 0.5186140599483114 1
0.7660383909136793 0.8587924333073623 0
0.35400314795435406 0.5446874263804967 0
0.06205996275117683 0.759559211934707 0
0.564646888885298 0.07649386458107044 0
0.9418687899655507 0.4964080715789047 1
0.847321197813531 0.7985385916699389 1
0.816928807659978 0.10621577348611026 1
0.641878380212277 0.4419054866145324 1
0.065837658640423 0.6269619131119668 0
0.5904238153891305 0.5282803640414048 1
0.368912590222866 0.6543309814266864 0
0.93474669052922 0.5547625045346438 1
0.27994163688076523 0.4437012152772383 1
0.1684985428405042 0.7665640358896657 0
0.5304131945791688 0.8750000602421548 0
0.9631301152479276 0.6425211930963038 1
0.444348613888975 0.610554758225883 0
0.04788816726257002 0.9859251991030593 0
0.4768364852642819 0.1808447191510818 1
0.3507859920205038 0.6836740322262632 0
0.5317433703109598 0.32331087138640313 1
0.3072222243254429 0.8424829373498801 0
0.316529238098639 0.08126057852443787 0
0.345234382101428 0.673981394384281 0
0.5572239139277981 0.08086610519418384 0
0.1789112704452656 0.6525993706093937 0
0.5299493836895045 0.13407481827910483 1
0.037098640927458126 0.5543027158697239 0
0.004587245536260064 0.006449778748765531 0
0.0022473776455769327 0.5896626148718374 0
0.9011114423108196 0.17730663161831872 1
0.6925879898957523 0.445978123434128 1
0.604654005042898 0.9070040215058668 0
0.9056272852635248 0.03587712885690729 1
0.634077727316886 0.6252736733639972 1
0.9496266314920243 0.8818523321318021 1
0.048795601570417284 0.21622875787928109 0
0.3423469966592831 0.8094270250174269 0
0.6403736790188231 0.6451957063284307 1
0.5051762912579101 0.609934345913031 1
0.4662398002834136 0.4668952423586251 1
0.021550423766872363 0.4238706689439283 0
0.4881931848131005 0.5539135989549876 1
0.33221986994159747 0.3163129004438938 1
0.05623843358050012 0.8651279156221271 0
0.9002424031146251 0.28261109899481 1
0.607248073138479 0.4513982740665817 1
0.6157600810642256 0.07055509436720238 0
0.5389643890544128 0.8712412455442419 0
0.22581649443390636 0.6371107869829928 0
0.35875075317474836 0.21930575182215964 1
0.24496034015720403 0.012724222348527771 0
0.7943987044769958 0.9260262609965877 0
0.5591094666601055 0.5015115446820109 1
0.8325319857886009 0.46106360008559905 1
0.4776158496313425 0.2698847083579604 1
0.6488962231979241 0.3945738246803843 1
0.5581939901024607 0.8384543543903533 0
0.9534521047050841 0.8591271740209153 1
0.9060293889862413 0.03267665717972037 1
0.6110472411828172 0.5723497509822019 1
0.04067328743020348 0.5677062075660119 0
0.15115636366950097 0.167825101119295 0
0.8282458752019832 0.6932436258361131 1
0.1970747107235142 0.2714371862167807 1
0.05871895250608133 0.8497448682709084 0
0.03385458150882232 0.20061854950648578 0
0.4142607221547481 0.2988824272433343 1
0.3821601532636559 0.6411880705437244 0
0.5162697522946634 0.5653471237691419 1
0.22165164316363087 0.14447927526609577 0
0.5178628780564551 0.6969736635577383 0
0.5153537879184941 0.11718691149355243 0
0.4290252426353701 0.5440580037547531 1
0.6394141672750997 0.6855740588567246 1
0.39048692510702804 0.8849677309313232 0
0.07123881279612035 0.1042572272617488 0
0.5374074177748062 0.8723960528723534 0
0.8950965577209836 0.11689822155379564 1
0.9586056705987207 0.3775892450322673 1
0.8763330712950622 0.49662573490810413 1
0.08909398067980819 0.8913202892069223 0
0.8396275864435925 0.7572247521358655 1
0.8203032472018142 0.9750779053787764 0
0.47391541158836187 0.9081555214965236 0
0.9160499908965112 0.566021062938577 1
0.14444462768251812 0.5578573823331672 0
0.8407306566319108 0.5943085437159262 1
0.5279874292875517 0.8395076715063527 0
0.47112788709658193 0.8334102819863868 0
0.9940664727555082 0.14801623790138096 1
0.4883896248600324 0.3104916053114062 1
0.34693155920913055 0.645283247262256 0
0.1643713905292425 0.2633402839451269 1
0.003141534772197017 0.6005165522848711 0
0.6578312561418053 0.08354774063937545 0
0.849119227631279 0.5105115647548406 1
0.43705320445007523 0.3612765714772645 1
0.2683464068231023 0.07244818592039579 0
0.26536864977310176 0.10989802922387736 0
0.3587461045514739 0.7066030038161 0
0.9004204929926007 0.7780797149797838 1
0.8144767787078874 0.8864897571391813 0
0.7756208969156373 0.7447615891084115 1
0.9720052136769181 0.523642203823978 1
0.6384667243166755 0.15323956318947513 1
0.4644770441335366 0.7242689026664929 0
0.9434267160600641 0.5268491026276666 1
0.4232613819727034 0.5397715914921614 1
0.5257671843991727 0.27583334916366176 1
0.53404099767145 0.9384364219976344 0
0.5260717046472152 0.48306176820263574 1
0.7820445430250957 0.661624197761385 1
0.7457274331153069 0.6650186176407247 1
0.22275365943611758 0.9845474599896549 0
0.7793117954237174 0.22886156408778754 1
0.019030253830102643 0.17915277008956534 0
0.251684169284645 0.6186585411961816 0
0.9388506834941807 0.011411634751888246 0
0.3855724934476704 0.07449761642606613 0
0.06465806739692824 0.08351692402742418 0
0.2437067813751609 0.5070214191857962 0
0.5876342112631023 0.9295695619581335 0
0.599486973517031 0.6974167333927139 1
0.0455494780543548 0.7643179415478782 0
0.22349330728685496 0.15244288342778395 0
0.511680186009571 0.8832191860621782 0
0.6269808902275742 0.9348796403044599 0
0.22673033154806235 0.8692157132677559 0
0.9955749116333296 0.4358003576805472 1
0.595305524604176 0.07275583400231515 0
0.8111115669602914 0.9387047193499575 0
0.8917896690086539 0.09404483830568769 1
0.19332558706590702 0.7329776868462493 0
0.9095641126811691 0.03158683537496411 1
0.26126332687199616 0.20281327793148893 1
0.3959327805637123 0.9197515015954301 0
0.02988619684707268 0.09276407903864556 0
0.501492810648249 0.0346769325173851 0
0.5548688051973669 0.5672720554385438 1
0.17278241083356047 0.3923529846501101 1
0.43222535443654425 0.7628429411246122 0
0.32971785342340365 0.5080099552661518 1
0.3878319240079314 0.6016706433386974 0
0.10678384617451094 0.4385977578975346 0
0.326605811565597 0.8525029842366943 0
0.24640450685808116 0.3401653669361156 1
0.44006846787481524 0.3581002820062602 1
0.4185558152752577 0.5250197071678696 1
0.8397742296347909 0.4779871295205651 1
0.46137155012708386 0.5801940231965245 1
0.2311562716263761 0.2680442807718336 1
0.571335519286372 0.8314824408532344 0
0.9967583958927463 0.7053742146917529 1
0.8543397091664093 0.6223129081221689 1
0.3331132032186151 0.9656874126602196 0
0.2850424524013281 0.5997675241895449 0
0.5593705090259918 0.14921274341341342 1
0.688723016023477 0.7691210787901213 1
0.26209308362166117 0.9887710238196865 0
0.08772166688628263 0.5584035938009846 0
0.5329051302158622 0.3449757367413919 1
0.7988170555432993 0.3094732860059453 1
0.00562627971233832 0.7047612577335647 0
0.06350323412827644 0.8307616306646007 0
0.4865591294987097 0.7862887442028638 0
0.584783819932953 0.738687112891745 0
0.9218938674440997 0.9887366749178804 0
0.9802570599615172 0.23327275729191566 1
0.8368235355665739 0.3580772970177666 1
0.5653487812779507 0.9440191348390331 0
0.4740299946221127 0.29871803425253984 1
0.21520542527891975 0.11990942187486603 0
0.6161317606558591 0.11477798331925618 1
0.5979441693851657 0.14490269640997644 1
0.2918346400511959 0.6031447263299766 0
0.6367871710075219 0.9033320224930809 0
0.7410039069845151 0.290103875492495 1
0.7140939334998423 0.2392658646200579 1
0.4249808902298658 0.6937040978573534 0
0.5951368088495039 0.5412204753966432 1
0.5825127781585828 0.8065524638368085 0
0.9544292260686573 0.19104581113715627 1
0.7833105899576878 0.28251537516141384 1
0.9722520243281768 0.3433858899194681 1
0.9108709407452186 0.09722237608828893 1
0.6391497668874655 0.9266072343183026 0
0.4646439372582547 0.7063897425589853 0
0.397842659587048 0.5686281069323995 0
0.8796302279394228 0.8985000172103421 1
0.9984799796530874 0.2876517443314455 1
0.4901459903692438 0.024475637173005355 0
0.5702361667421705 0.9920558093531076 0
0.7583456637434258 0.9960539667729373 0
0.4503107660980694 0.1226012974991518 0
0.48155030933432086 0.7687204276350822 0
0.7157789171721741 0.0482743368681058 0
0.9300908029012753 0.6345580908277113 1
0.2194568746265885 0.8477614713921172 0
0.936273436227876 0.6487188172799814 1
0.32457823110049394 0.0010083202152064248 0
0.6524877167678639 0.4865268663611543 1
0.5543764372621475 0.5028473757765375 1
0.5086962650026662 0.46389181465953044 1
0.9260358392162055 0.40109382621746636 1
0.0821304108827911 0.9339160627645338 0
0.7656531334057666 0.7340035198480751 1
0.7367829931573467 0.26703554745439195 1
0.10610036191689688 0.9622648695466782 0
0.7297404764045916 0.19882749586125886 1
0.23987697157511673 0.7345805832279368 0
0.6643210865097304 0.8897496088096395 0
0.6957641600899499 0.45050801084558806 1
0.931103513980934 0.4916173126988179 1
0.8516581087250065 0.9701741598645917 0
0.2121999722109873 0.19184531100373897 0
0.43268330766719687 0.2827039081225826 1
0.6084651412946409 0.17832965575474627 1
0.006079821208416535 0.5388585447577102 0
0.5018817829049426 0.3233461501739466 1
0.6128901800446108 0.5954623075753059 1
0.8825951406126815 0.44326220635660973 1
0.6721798275051466 0.6484678901339023 1
0.5598191142745983 0.5797547281172096 1
0.9006759580516676 0.7130856951760199 1
0.6973670042978807 0.5945997530044843 1
0.1270229446070293 0.7148473495839285 0
0.23544152807003912 0.6260234176927965 0
0.5547671123752368 0.3617107393299725 1
0.1319045095757318 0.2513789729443984 1
0.8973487062958636 0.0023722772817862735 0
0.6627674710062158 0.23533506324154693 1
0.1495673043652634 0.4311002262828207 0
0.053531250919441796 0.8074517537515157 0
0.7950742127384156 0.40213381874932236 1
0.7800372631728136 0.23358182199175345 1
0.20809047313740506 0.6665702478652474 0
0.6055592749947075 0.2716986121790203 1
0.07101302946183176 0.4824439600575065 0
0.6121196089146561 0.46310784512128617 1
0.1496158330574238 0.14125048053148384 0
0.40116663577865 0.7969564203137359 0
0.07530476544097783 0.2460175043997492 0
0.16377226306173312 0.35050968402639154 1
0.6443824705002967 0.588631873745283 1
0.6322227723933276 0.5663000269086169 1
0.9631814610802704 0.6225223063690135 1
0.17711391888064204 0.059612512873850325 0
0.21033757862526187 0.1906651029446614 0
0.7346731248332742 0.3152611177036859 1
0.921497115257272 0.6360448808948432 1
0.3342154026852172 0.29809094001881586 1
0.03649747079585925 0.43442444217664933 0
0.316850896606403 0.960987435942257 0
0.4527908916588218 0.4688918665901016 1
0.4188071917718066 0.481794502724359 1
0.5139958711312659 0.3583473311408039 1
0.13444194529087578 0.429324506915401 0
0.26038555909322453 0.41806081472908957 1
0.6656261631350694 0.6174146596246262 1
0.31824719605100055 0.4393419045438763 1
0.7578159620722275 0.7602955801200353 1
0.35032175177885133 0.9040384411913086 0
0.23867632973558223 0.7611640013346194 0
0.9789466138105909 0.7059797764620916 1
0.8931615638827546 0.12197681844367438 1
0.46451350837142263 0.7528935998154198 0
0.5695518109477045 0.7740024160669865 0
0.8193366904950437 0.2628436637072818 1
0.9670831778687444 0.6910632557289859 1
0.5054536430478979 0.5556855938056898 1
0.8061588944470482 0.21213027564473488 1
0.7232643912118374 0.8793460932155175 0
0.09316577062080193 0.9829563473369964 0
0.546107658608808 0.6205870033188908 1
0.5944235633769809 0.6496548924184421 1
0.6110314328088544 0.8641225860218736 0
0.74074902554076 0.6370477699163082 1
0.9123263057282729 0.3501963160554233 1
0.019180373332990143 0.513556156063789 0
0.38975993418747734 0.6510247684114732 0
0.7630184990472495 0.5702451785485293 1
0.005312484570550571 0.710934412339979 0
0.10557538636156176 0.14292831436546405 0
0.10925464943686038 0.4159338740551112 0
0.6813325993052771 0.9278890491072987 0
0.9509898487644302 0.37646633053136347 1
0.35163919457084847 0.6306658354286622 0
0.18947058940213096 0.4458543429598543 0
0.9923755777155415 0.3741791069537388 1
0.6064333101599787 0.07641168461162295 0
0.6091529686674322 0.30304873819335676 1
0.35861408082566154 0.611117097281292 0
0.8755437293997973 0.43986882052109555 1
0.29091198813823577 0.07543060601452137 0
0.9478891380215824 0.9059765248971746 1
0.6354028683068862 0.7837691255115934 0
0.34148592926511856 0.6354049679468025 0
0.13296566265375656 0.7919333748754984 0
0.275638182527397 0.6365283901911492 0
0.46488125829440025 0.08090630218080393 0
0.03129074929183835 0.43868813371325216 0
0.5680196805769342 0.8992894340968132 0
0.5089501128408019 0.9119306656638018 0
0.7395805712770749 0.27583090137157845 1
0.5870251614479323 0.6609522583747647 1
0.09670821932483263 0.10148257039547942 0
0.9750404933882809 0.00998023361252119 1
0.5270804932819037 0.6469673059079605 1
0.9621138084581826 0.5134599796220654 1
0.08751509890523675 0.31784056298774227 1
0.37788637844410405 0.7767929060655054 0
0.1754605096829636 0.7214240817473296 0
0.0008722887645647208 0.22773805790825047 0
0.7726079171151293 0.41787688202600476 1
0.7777088315735899 0.28362231105009783 1
0.5231472774284909 0.8551329795335912 0
0.27361745434117246 0.08899103300005083 0
0.8263224871541569 0.7221986531932005 1
0.14339165795311942 0.5959652493712255 0
0.38596564357159086 0.4851139196954027 1
0.7414142486559167 0.1268192167021445 1
0.32539847657908283 0.5553390883581709 0
0.9876914745437921 0.42050731092151034 1
0.6496487484462546 0.9721767708603293 0
0.1713321140198588 0.10317914620252693 0
0.1285202455069617 0.44916648177989194 0
0.48449650167840735 0.9858084984542048 0
0.6960234856571219 0.9087992325435974 0
0.8902321871130447 0.7391861303031158 1
0.06159103709885169 0.31927816637273043 0
0.049104548887544903 0.5516639817574889 0
0.9764826173834772 0.8870321207519842 1
0.6057979214439833 0.9849906500168588 0
0.059330063787915825 0.9037292183514583 0
0.6716998654030265 0.7666726173489901 0
0.06598253288371347 0.6535697569364399 0
0.857093760935768 0.8071481322171606 1
0.4098708208763976 0.010903987709823282 0
0.3471405540310401 0.48230710831032264 1
0.8671687912093499 0.22273066013227866 1
0.4669913699283823 0.8123893182316891 0
0.9758077245476325 0.1064937040052432 1
0.0676141264908581 0.6866775503782581 0
0.40484450386103427 0.6471623661736068 0
0.3710882933718324 0.1807239715457109 1
0.3978522803347953 0.728033944644396 0
0.0193575459565555 0.8624208628168281 0
0.47750514748057116 0.2611334223048284 1
0.09870007443728374 0.7722967400672335 0
0.2681315871944761 0.8005051104387274 0
0.36304448384787835 0.4996551368569315 1
0.9570825417489003 0.761261606730666 1
0.12926137048326655 0.8711174729246729 0
0.5574850698707196 0.16417080471571752 1
0.16417379335099705 0.5625593948294242 0
0.2914287678401471 0.842382078175418 0
0.21062587389799972 0.5552148547528097 0
0.8892079136608372 0.6046691000502598 1
0.8022497825239776 0.2631275770010214 1
0.3035673597475314 0.1060222687868845 0
0.7816858735195023 0.5124978388600825 1
0.8836289313455554 0.8706461538155159 1
0.685699218436281 0.4694665905295639 1
0.7643701655693389 0.24995993053310744 1
0.9870500068173905 0.7923374646472342 1
0.4628734808251659 0.9344945442318404 0
0.683358402711527 0.49317191596124704 1
0.6244629372769119 0.4523697234802949 1
0.7917670622714166 0.41442261187399654 1
0.9503667363022833 0.8943528565029777 1
0.8163800177091728 0.04632252337036914 0
0.46235256466025176 0.05531650025539965 0
0.28584339823039157 0.7525422636273155 0
0.002045884466912039 0.7943853215832359 0
0.26899068072196236 0.25070538821365485 1
0.010925430981346223 0.4581330419899795 0
0.11817857004778942 0.004569425195532037 0
0.5304291725997036 0.48294405170939037 1
0.6970028496194283 0.24631641142458063 1
0.2279811219517047 0.4405864238343537 0
0.5540919807337724 0.48438913060562244 1
0.05812093266415542 0.055890293645269935 0
0.6841879824225752 0.659075191354379 1
0.4481111424565403 0.1247655121637161 0
0.8874030902978298 0.09692945446328853 1
0.5732831161724461 0.23825243262520193 1
0.32038061456405953 0.778570013845809 0
0.9625849209244625 0.9722036723898368 1
0.0900063178697045 0.6829605814630338 0
0.7716132059367351 0.5108411764743969 1
0.9773974240885315 0.08309962754679907 1
0.9793347398863005 0.27511131435322056 1
0.830709089459876 0.6849949228223378 1
0.27589275785100625 0.3551532569028012 1
0.016278000248256045 0.41494387373749775 0
0.37862899833137437 0.5641480916152081 0
0.5422013707459364 0.8191525082005331 0
0.26615973685094985 0.8850749822884107 0
0.8425957815628253 0.248643910228999 1
0.6156891185194104 0.6519405521992587 1
0.2931707561646988 0.01605921462224364 0
0.2984504744642837 0.670655001555756 0
0.7857912016057073 0.26661939144896285 1
0.6956607236006356 0.7512649668784909 1
0.0640642442702484 0.9667421961870338 0
0.5631468334486033 0.9918642419482463 0
0.7001054114577676 0.32868641340233534 1
0.9439375195352372 0.8439391451139092 1
0.4410820168028208 0.5909353030204166 1
0.6597701587908422 0.36704402481083914 1
0.023655432944626457 0.6422087545899346 0
0.6807226016163358 0.6796300487923135 1
0.8884697456739264 0.4538509926895676 1
0.20362392672262208 0.5158807158318747 0
0.6531882262742128 0.7689008940225481 0
0.9927179152816861 0.6341510450454014 1
0.8569780268995509 0.9245272794753728 0
0.3254304403421828 0.2590737191592191 1
0.7058079753388335 0.6678627458390874 1
0.7506555045600534 0.6054188020711573 1
0.2436378844118337 0.42820697384566053 1
0.9677765369356631 0.525923731938121 1
0.9636069686503824 0.9018758854217146 1
0.9110124020306155 0.9924960532540968 0
0.3684521298127779 0.3829332936069811 1
0.15338932706129754 0.2171645211315015 0
0.9714679065336131 0.859811888868817 1
0.17537705234223888 0.9863661960894324 0
0.7377359047723608 0.4452093598618894 1
0.2107122078842109 0.24219119643281892 1
0.6668042435337305 0.652900785353547 1
0.04658827801749567 0.6480920033120031 0
0.48767598127208217 0.17623750829379392 1
0.11086185356328773 0.5214335199470618 0
0.5816116019203508 0.09466990860590352 0
0.46872844572734945 0.9186095459475169 0
0.5802032426995863 0.7460311220160302 0
0.817526364629491 0.8717790665297306 0
0.1711612308258345 0.6888770923425013 0
0.49716872086818403 0.23039009693693516 1
0.8290216373112878 0.22647549305692105 1
0.8313115881569185 0.017298987121776976 0
0.2679178692839675 0.9621131319254012 0
0.8866310454895486 0.0642838082500328 1
0.0887787622580717 0.39486927669711075 0
0.07552200286135073 0.6864897965916686 0
0.4429034705811212 0.10605215974746854 0
0.6726599939753446 0.5143119562290581 1
0.6539635661519896 0.49118989946653063 1
0.07126276201348765 0.5498062534172321 0
0.4962367883441327 0.449268804636784 1
0.4657861329399133 0.9362766387085848 0
0.840896101944953 0.17607481785071286 1
0.19823223678423094 0.7212048335950648 0
0.6264945961571957 0.5058000413944639 1
0.4396684882313369 0.7478920995784836 0
0.0803239834860873 0.6661241464163425 0
0.7004304470466034 0.830913620161453 0
0.1342413174914244 0.28041346326442007 1
0.33590680038936266 0.0824092292518399 0
0.04143793708236774 0.6379814107452284 0
0.5732037263630322 0.5530930078388557 1
0.5561910697772163 0.06467077501423299 0
0.24870423657906987 0.9863882885221342 0
0.41006763661270923 0.9785020392623177 0
0.14165642463023684 0.15318569342212904 0
0.22196830443490642 0.27301098125390477 1
0.7155827987038238 0.2546451356592603 1
0.17298437547292958 0.47967968870271993 0
0.6948552016384274 0.3523662099155906 1
0.564534868040657 0.29575958595131924 1
0.5770783467264307 0.8870692950631758 0
